geography,date,sex,age,isced11,Population_in_thousands,Country_Name,Life_expectancy_in_years
PT,2015,F,Y55-64,ED0-2,540.6,Portugal,84.3
PT,2015,F,Y20-64,TOTAL,3208.5,Portugal,84.3
PT,2015,F,Y15-39,ED3_4,527.4,Portugal,84.3
PT,2015,F,Y55-59,ED5-8,55.6,Portugal,84.3
PT,2015,F,Y55-64,TOTAL,713.7,Portugal,84.3
PT,2015,F,Y50-59,ED5-8,127.3,Portugal,84.3
PT,2015,F,Y50-54,ED3_4,69.7,Portugal,84.3
PT,2015,F,Y65-69,TOTAL,320.2,Portugal,84.3
PT,2015,F,Y15-59,ED0-2,1494.6,Portugal,84.3
PT,2015,F,Y50-74,ED5-8,215.9,Portugal,84.3
PT,2015,F,Y25-29,ED5-8,115.5,Portugal,84.3
PT,2015,F,Y15-59,ED3_4,828.7,Portugal,84.3
PT,2015,F,Y35-39,ED5-8,160.3,Portugal,84.3
PT,2015,F,Y65-69,ED5-8,25.3,Portugal,84.3
PT,2015,F,Y40-59,ED0-2,937.9,Portugal,84.3
PT,2015,F,Y25-64,TOTAL,2937.8,Portugal,84.3
PT,2015,F,Y25-39,ED5-8,410.2,Portugal,84.3
PT,2015,F,Y15-64,ED0-2,1770.7,Portugal,84.3
PT,2015,F,Y25-74,ED3_4,661.8,Portugal,84.3
PT,2015,F,Y25-29,ED3_4,95.8,Portugal,84.3
PT,2015,F,Y40-64,TOTAL,1921.6,Portugal,84.3
PT,2015,F,Y65-69,ED0-2,276.6,Portugal,84.3
PT,2015,F,Y25-74,ED5-8,835.3,Portugal,84.3
PT,2015,F,Y50-64,TOTAL,1110.3,Portugal,84.3
PT,2015,F,Y45-49,ED5-8,83.1,Portugal,84.3
PT,2015,F,Y35-39,ED3_4,109.8,Portugal,84.3
PT,2015,F,Y25-29,ED0-2,69,Portugal,84.3
PT,2015,F,Y25-54,ED3_4,562.5,Portugal,84.3
PT,2015,F,Y60-64,ED5-8,44,Portugal,84.3
PT,2015,F,Y15-64,TOTAL,3480.9,Portugal,84.3
PT,2015,F,Y40-59,ED5-8,336.6,Portugal,84.3
PT,2015,F,Y25-39,ED0-2,297.1,Portugal,84.3
PT,2015,F,Y15-19,ED0-2,211.1,Portugal,84.3
PT,2015,F,Y50-64,ED5-8,171.4,Portugal,84.3
PT,2015,F,Y25-54,ED5-8,691.2,Portugal,84.3
PT,2015,F,Y50-74,ED3_4,169.1,Portugal,84.3
PT,2015,F,Y25-49,ED3_4,492.7,Portugal,84.3
PT,2015,F,Y60-64,TOTAL,345.8,Portugal,84.3
PT,2015,F,Y50-59,ED0-2,519.6,Portugal,84.3
PT,2015,F,Y25-74,TOTAL,3534.3,Portugal,84.3
PT,2015,F,Y55-59,ED3_4,47.9,Portugal,84.3
PT,2015,M,Y45-49,ED3_4,73.8,Portugal,78.1
PT,2015,M,Y45-49,ED5-8,55.4,Portugal,78.1
PT,2015,M,Y25-49,ED0-2,852.2,Portugal,78.1
PT,2015,M,Y50-54,ED0-2,253.1,Portugal,78.1
PT,2015,M,Y50-54,ED5-8,48.2,Portugal,78.1
PT,2015,M,Y15-59,TOTAL,2958.6,Portugal,78.1
PT,2015,M,Y15-19,ED0-2,233.4,Portugal,78.1
PT,2015,M,Y25-29,ED0-2,97,Portugal,78.1
PT,2015,M,Y50-59,ED3_4,111.2,Portugal,78.1
PT,2015,M,Y25-59,ED5-8,464,Portugal,78.1
PT,2015,M,Y65-69,TOTAL,269.7,Portugal,78.1
PT,2015,M,Y25-39,ED0-2,413.3,Portugal,78.1
PT,2015,M,Y35-39,ED0-2,176.3,Portugal,78.1
PT,2015,M,Y25-29,ED5-8,77.8,Portugal,78.1
PT,2015,M,Y25-59,ED3_4,591.6,Portugal,78.1
PT,2015,M,Y25-49,ED3_4,480.4,Portugal,78.1
PT,2015,M,Y25-39,ED3_4,308.9,Portugal,78.1
PT,2015,M,Y55-59,ED3_4,53.2,Portugal,78.1
PT,2015,M,Y55-64,TOTAL,634.4,Portugal,78.1
PT,2015,M,Y20-64,TOTAL,2978.2,Portugal,78.1
PT,2015,M,Y15-59,ED0-2,1654.2,Portugal,78.1
PT,2015,M,Y15-39,ED3_4,515.1,Portugal,78.1
PT,2015,M,Y25-64,ED0-2,1584.5,Portugal,78.1
PT,2015,M,Y65-69,ED5-8,22.7,Portugal,78.1
PT,2015,M,Y25-54,ED0-2,1105.3,Portugal,78.1
PT,2015,M,Y25-74,ED5-8,534.8,Portugal,78.1
PT,2015,M,Y15-39,TOTAL,1525.1,Portugal,78.1
PT,2015,M,Y20-24,ED3_4,155.8,Portugal,78.1
PT,2015,M,Y25-59,ED0-2,1343.9,Portugal,78.1
PT,2015,M,Y60-64,ED5-8,34.6,Portugal,78.1
PT,2015,M,Y15-74,TOTAL,3747.9,Portugal,78.1
PT,2015,M,Y15-64,ED5-8,541.1,Portugal,78.1
PT,2015,M,Y35-39,ED5-8,92.2,Portugal,78.1
PT,2015,M,Y25-74,ED3_4,653.1,Portugal,78.1
PT,2015,M,Y55-59,ED5-8,39.2,Portugal,78.1
PT,2015,M,Y15-39,ED5-8,286.2,Portugal,78.1
PT,2015,M,Y30-34,ED5-8,73.7,Portugal,78.1
PT,2015,M,Y35-39,TOTAL,369.9,Portugal,78.1
PT,2015,M,Y50-64,ED3_4,139.4,Portugal,78.1
PT,2015,M,Y25-64,ED5-8,498.5,Portugal,78.1
PT,2015,M,Y20-24,TOTAL,275.2,Portugal,78.1
PT,2015,M,Y40-44,ED3_4,97.7,Portugal,78.1
PT,2015,M,Y20-64,ED5-8,541.1,Portugal,78.1
PT,2015,M,Y15-19,ED3_4,50.5,Portugal,78.1
PT,2015,M,Y25-49,TOTAL,1709.3,Portugal,78.1
PT,2015,M,Y15-64,ED3_4,826.1,Portugal,78.1
PT,2015,M,Y40-59,ED3_4,282.7,Portugal,78.1
PT,2015,M,Y40-59,ED5-8,220.3,Portugal,78.1
PT,2015,M,Y65-69,ED0-2,227.7,Portugal,78.1
PT,2015,M,Y50-74,TOTAL,1479.5,Portugal,78.1
PT,2015,M,Y40-64,ED0-2,1171.2,Portugal,78.1
PT,2015,M,Y15-59,ED5-8,506.5,Portugal,78.1
PT,2015,M,Y15-59,ED3_4,797.9,Portugal,78.1
PT,2015,M,Y15-24,ED0-2,310.4,Portugal,78.1
PT,2015,M,Y15-19,TOTAL,283.9,Portugal,78.1
PT,2015,M,Y50-59,ED0-2,491.6,Portugal,78.1
PT,2015,M,Y40-44,TOTAL,382.9,Portugal,78.1
PT,2015,M,Y30-34,TOTAL,316.4,Portugal,78.1
PT,2015,M,Y25-54,ED5-8,424.8,Portugal,78.1
PT,2015,M,Y15-24,ED3_4,206.3,Portugal,78.1
PT,2015,M,Y40-44,ED5-8,77.5,Portugal,78.1
PT,2015,M,Y45-49,ED0-2,231.2,Portugal,78.1
PT,2015,M,Y15-74,ED0-2,2311.3,Portugal,78.1
PT,2015,M,Y60-64,ED0-2,240.7,Portugal,78.1
PT,2015,M,Y25-54,ED3_4,538.4,Portugal,78.1
PT,2015,M,Y40-64,ED3_4,311,Portugal,78.1
PT,2015,M,Y50-74,ED0-2,1148.7,Portugal,78.1
PT,2015,M,Y30-34,ED3_4,102.7,Portugal,78.1
PT,2015,M,Y40-59,ED0-2,930.5,Portugal,78.1
PT,2015,M,Y50-64,TOTAL,993.6,Portugal,78.1
PT,2015,M,Y15-64,TOTAL,3262.1,Portugal,78.1
PT,2015,M,Y50-54,ED3_4,58,Portugal,78.1
PT,2015,M,Y50-54,TOTAL,359.2,Portugal,78.1
PT,2015,M,Y25-59,TOTAL,2399.4,Portugal,78.1
PT,2015,M,Y60-64,ED3_4,28.3,Portugal,78.1
PT,2015,M,Y55-59,ED0-2,238.5,Portugal,78.1
PT,2015,M,Y25-64,TOTAL,2702.9,Portugal,78.1
PT,2015,M,Y55-59,TOTAL,330.9,Portugal,78.1
PT,2015,M,Y50-64,ED0-2,732.3,Portugal,78.1
PT,2015,M,Y55-64,ED0-2,479.2,Portugal,78.1
PT,2015,M,Y25-54,TOTAL,2068.5,Portugal,78.1
PT,2015,M,Y15-24,ED5-8,42.5,Portugal,78.1
PT,2015,M,Y55-64,ED3_4,81.4,Portugal,78.1
PT,2015,M,Y15-24,TOTAL,559.2,Portugal,78.1
PT,2015,M,Y15-74,ED3_4,859.4,Portugal,78.1
PT,2015,M,Y25-49,ED5-8,376.6,Portugal,78.1
PT,2015,M,Y15-74,ED5-8,577.3,Portugal,78.1
PT,2015,M,Y45-49,TOTAL,360.5,Portugal,78.1
PT,2015,M,Y50-74,ED3_4,172.6,Portugal,78.1
PT,2015,M,Y40-64,ED5-8,254.8,Portugal,78.1
PT,2015,M,Y40-44,ED0-2,207.7,Portugal,78.1
PT,2015,M,Y40-64,TOTAL,1737,Portugal,78.1
PT,2015,M,Y20-24,ED5-8,42.5,Portugal,78.1
PT,2015,M,Y50-59,ED5-8,87.4,Portugal,78.1
PT,2015,M,Y50-74,ED5-8,158.2,Portugal,78.1
PT,2015,M,Y60-64,TOTAL,303.5,Portugal,78.1
PT,2015,M,Y30-34,ED0-2,140.1,Portugal,78.1
PT,2015,M,Y20-24,ED0-2,76.9,Portugal,78.1
PT,2015,M,Y65-69,ED3_4,19.4,Portugal,78.1
PT,2015,M,Y50-59,TOTAL,690.1,Portugal,78.1
PT,2015,M,Y40-59,TOTAL,1433.5,Portugal,78.1
PT,2015,M,Y25-39,ED5-8,243.7,Portugal,78.1
PT,2015,M,Y20-64,ED3_4,775.6,Portugal,78.1
PT,2015,M,Y55-64,ED5-8,73.8,Portugal,78.1
PT,2015,M,Y25-29,TOTAL,279.6,Portugal,78.1
PT,2015,M,Y20-64,ED0-2,1661.5,Portugal,78.1
PT,2015,M,Y25-64,ED3_4,619.9,Portugal,78.1
PT,2015,M,Y15-39,ED0-2,723.7,Portugal,78.1
PT,2015,M,Y35-39,ED3_4,101.4,Portugal,78.1
PT,2015,M,Y15-64,ED0-2,1894.9,Portugal,78.1
PT,2015,M,Y50-64,ED5-8,121.9,Portugal,78.1
PT,2015,M,Y25-74,ED0-2,2000.9,Portugal,78.1
PT,2015,M,Y25-74,TOTAL,3188.8,Portugal,78.1
PT,2015,M,Y25-29,ED3_4,104.8,Portugal,78.1
PT,2015,M,Y25-39,TOTAL,965.9,Portugal,78.1
PT,2016,F,Y30-34,ED0-2,88.3,Portugal,84.3
PT,2016,F,Y65-69,ED5-8,31.5,Portugal,84.3
PT,2016,F,Y20-24,TOTAL,266.1,Portugal,84.3
PT,2016,F,Y55-64,ED3_4,90.4,Portugal,84.3
PT,2016,F,Y25-54,ED5-8,712,Portugal,84.3
PT,2016,F,Y25-29,ED3_4,93.9,Portugal,84.3
PT,2016,F,Y15-74,TOTAL,4069.4,Portugal,84.3
PT,2016,F,Y15-19,ED0-2,212.8,Portugal,84.3
PT,2016,F,Y50-54,ED5-8,74.9,Portugal,84.3
PT,2016,F,Y60-64,ED3_4,32.2,Portugal,84.3
PT,2016,F,Y50-74,ED3_4,184.9,Portugal,84.3
PT,2016,F,Y20-64,ED5-8,879.7,Portugal,84.3
PT,2016,F,Y35-39,TOTAL,387.6,Portugal,84.3
PT,2016,F,Y20-24,ED0-2,47,Portugal,84.3
PT,2016,F,Y15-39,TOTAL,1524.9,Portugal,84.3
PT,2016,F,Y15-74,ED0-2,2235.7,Portugal,84.3
PT,2016,F,Y25-49,ED5-8,637.1,Portugal,84.3
PT,2016,F,Y25-64,ED0-2,1447,Portugal,84.3
PT,2016,F,Y25-29,ED0-2,60.1,Portugal,84.3
PT,2016,F,Y50-59,ED5-8,131.7,Portugal,84.3
PT,2016,F,Y40-64,ED5-8,399.8,Portugal,84.3
PT,2016,F,Y55-64,TOTAL,721.8,Portugal,84.3
PT,2016,F,Y25-74,ED5-8,869.1,Portugal,84.3
PT,2016,F,Y40-59,ED3_4,324.1,Portugal,84.3
PT,2016,F,Y55-59,ED5-8,56.8,Portugal,84.3
PT,2016,F,Y50-74,ED0-2,1310.4,Portugal,84.3
PT,2016,F,Y25-54,ED3_4,568.1,Portugal,84.3
PT,2016,F,Y25-29,TOTAL,276.7,Portugal,84.3
PT,2016,F,Y25-39,ED3_4,302.2,Portugal,84.3
PT,2016,F,Y55-59,ED3_4,58.2,Portugal,84.3
PT,2016,F,Y50-64,TOTAL,1119.5,Portugal,84.3
PT,2016,F,Y15-39,ED3_4,518.8,Portugal,84.3
PT,2016,F,Y45-49,ED3_4,88.7,Portugal,84.3
PT,2016,F,Y50-74,TOTAL,1727.3,Portugal,84.3
PT,2016,F,Y35-39,ED5-8,160.5,Portugal,84.3
PT,2016,F,Y25-59,ED5-8,768.8,Portugal,84.3
PT,2016,F,Y25-39,ED0-2,266.3,Portugal,84.3
PT,2016,F,Y25-49,ED0-2,665.5,Portugal,84.3
PT,2016,F,Y25-29,ED5-8,122.7,Portugal,84.3
PT,2016,F,Y15-74,ED3_4,901.2,Portugal,84.3
PT,2016,F,Y40-44,ED5-8,135,Portugal,84.3
PT,2016,F,Y25-74,ED3_4,684.6,Portugal,84.3
PT,2016,F,Y25-59,ED3_4,626.3,Portugal,84.3
PT,2016,F,Y50-64,ED3_4,158.8,Portugal,84.3
PT,2016,F,Y25-74,ED0-2,1975.9,Portugal,84.3
PT,2016,F,Y15-59,ED3_4,842.9,Portugal,84.3
PT,2016,F,Y65-69,ED0-2,273.8,Portugal,84.3
PT,2016,F,Y40-64,ED3_4,356.3,Portugal,84.3
PT,2016,F,Y20-64,TOTAL,3187.9,Portugal,84.3
PT,2016,F,Y40-64,ED0-2,1180.7,Portugal,84.3
PT,2016,F,Y20-64,ED0-2,1494,Portugal,84.3
PT,2016,F,Y50-59,ED3_4,126.6,Portugal,84.3
PT,2016,F,Y50-54,ED3_4,68.4,Portugal,84.3
PT,2016,F,Y15-59,ED5-8,832.2,Portugal,84.3
PT,2016,F,Y50-59,ED0-2,513.1,Portugal,84.3
PT,2016,F,Y15-64,TOTAL,3461.6,Portugal,84.3
PT,2016,F,Y30-34,ED3_4,99.2,Portugal,84.3
PT,2016,F,Y60-64,ED5-8,47.5,Portugal,84.3
PT,2016,F,Y15-74,ED5-8,932.4,Portugal,84.3
PT,2016,F,Y40-59,ED0-2,912.3,Portugal,84.3
PT,2016,F,Y45-49,TOTAL,394.8,Portugal,84.3
PT,2016,F,Y25-54,TOTAL,2200,Portugal,84.3
PT,2016,F,Y15-24,ED5-8,63.4,Portugal,84.3
PT,2016,F,Y15-59,ED0-2,1438.4,Portugal,84.3
PT,2016,F,Y65-69,ED3_4,19.1,Portugal,84.3
PT,2016,F,Y25-59,ED0-2,1178.6,Portugal,84.3
PT,2016,F,Y25-64,TOTAL,2921.8,Portugal,84.3
PT,2016,F,Y60-64,TOTAL,348.1,Portugal,84.3
PT,2016,F,Y15-19,TOTAL,273.7,Portugal,84.3
PT,2016,F,Y45-49,ED5-8,85.6,Portugal,84.3
PT,2016,F,Y15-59,TOTAL,3113.5,Portugal,84.3
PT,2016,F,Y20-24,ED3_4,155.7,Portugal,84.3
PT,2016,F,Y30-34,ED5-8,133.4,Portugal,84.3
PT,2016,F,Y25-54,ED0-2,919.9,Portugal,84.3
PT,2016,F,Y65-69,TOTAL,324.4,Portugal,84.3
PT,2016,F,Y55-64,ED0-2,527.1,Portugal,84.3
PT,2016,F,Y25-39,TOTAL,985,Portugal,84.3
PT,2016,F,Y60-64,ED0-2,268.4,Portugal,84.3
PT,2016,F,Y45-49,ED0-2,220.6,Portugal,84.3
PT,2016,F,Y55-59,ED0-2,258.7,Portugal,84.3
PT,2016,F,Y25-59,TOTAL,2573.7,Portugal,84.3
PT,2016,F,Y15-24,ED0-2,259.8,Portugal,84.3
PT,2016,F,Y15-24,TOTAL,539.8,Portugal,84.3
PT,2016,F,Y25-49,TOTAL,1802.3,Portugal,84.3
PT,2016,F,Y25-74,TOTAL,3529.6,Portugal,84.3
PT,2016,F,Y50-74,ED5-8,232,Portugal,84.3
PT,2016,F,Y15-24,ED3_4,216.6,Portugal,84.3
PT,2016,F,Y15-39,ED0-2,526.1,Portugal,84.3
PT,2016,F,Y15-64,ED5-8,879.7,Portugal,84.3
PT,2016,F,Y15-64,ED3_4,875.1,Portugal,84.3
PT,2016,F,Y30-34,TOTAL,320.8,Portugal,84.3
PT,2016,F,Y55-64,ED5-8,104.3,Portugal,84.3
PT,2016,F,Y35-39,ED0-2,117.9,Portugal,84.3
PT,2016,F,Y55-59,TOTAL,373.6,Portugal,84.3
PT,2016,F,Y25-49,ED3_4,499.7,Portugal,84.3
PT,2016,F,Y40-59,TOTAL,1588.6,Portugal,84.3
PT,2016,F,Y25-39,ED5-8,416.6,Portugal,84.3
PT,2016,F,Y15-39,ED5-8,479.9,Portugal,84.3
PT,2016,F,Y40-44,ED0-2,178.7,Portugal,84.3
PT,2016,F,Y40-64,TOTAL,1936.7,Portugal,84.3
PT,2016,F,Y20-64,ED3_4,814.2,Portugal,84.3
PT,2016,F,Y50-64,ED5-8,179.2,Portugal,84.3
PT,2016,F,Y50-54,ED0-2,254.4,Portugal,84.3
PT,2016,F,Y25-64,ED3_4,658.4,Portugal,84.3
PT,2016,F,Y20-24,ED5-8,63.4,Portugal,84.3
PT,2016,F,Y35-39,ED3_4,109.1,Portugal,84.3
PT,2016,F,Y50-54,TOTAL,397.7,Portugal,84.3
PT,2016,F,Y50-64,ED0-2,781.5,Portugal,84.3
PT,2016,F,Y40-59,ED5-8,352.2,Portugal,84.3
PT,2016,F,Y15-64,ED0-2,1706.8,Portugal,84.3
PT,2016,F,Y40-44,TOTAL,422.4,Portugal,84.3
PT,2016,F,Y50-59,TOTAL,771.3,Portugal,84.3
PT,2016,F,Y15-19,ED3_4,60.9,Portugal,84.3
PT,2016,F,Y25-64,ED5-8,816.3,Portugal,84.3
PT,2016,F,Y40-44,ED3_4,108.8,Portugal,84.3
PT,2016,M,Y50-54,ED5-8,52.7,Portugal,78.1
PT,2016,M,Y15-24,ED0-2,310.2,Portugal,78.1
PT,2016,M,Y25-29,ED3_4,116,Portugal,78.1
PT,2016,M,Y20-64,ED0-2,1600.8,Portugal,78.1
PT,2016,M,Y40-59,ED3_4,288.8,Portugal,78.1
PT,2016,M,Y50-59,ED5-8,94.7,Portugal,78.1
PT,2016,M,Y55-64,TOTAL,639,Portugal,78.1
PT,2016,M,Y20-24,ED0-2,74.3,Portugal,78.1
PT,2016,M,Y55-59,ED3_4,53.2,Portugal,78.1
PT,2016,M,Y15-74,TOTAL,3735.4,Portugal,78.1
PT,2016,M,Y50-74,ED0-2,1146,Portugal,78.1
PT,2016,M,Y65-69,ED0-2,229.7,Portugal,78.1
PT,2016,M,Y15-24,TOTAL,558.4,Portugal,78.1
PT,2016,M,Y55-59,ED5-8,42.1,Portugal,78.1
PT,2016,M,Y25-59,TOTAL,2375.8,Portugal,78.1
PT,2016,M,Y55-64,ED3_4,84.6,Portugal,78.1
PT,2016,M,Y15-59,ED0-2,1596.9,Portugal,78.1
PT,2016,M,Y30-34,ED3_4,98.4,Portugal,78.1
PT,2016,M,Y25-39,TOTAL,938.6,Portugal,78.1
PT,2016,M,Y45-49,TOTAL,359.6,Portugal,78.1
PT,2016,M,Y45-49,ED0-2,228,Portugal,78.1
PT,2016,M,Y25-64,ED3_4,633.2,Portugal,78.1
PT,2016,M,Y15-74,ED3_4,880.1,Portugal,78.1
PT,2016,M,Y25-54,TOTAL,2040.6,Portugal,78.1
PT,2016,M,Y35-39,ED0-2,165.5,Portugal,78.1
PT,2016,M,Y35-39,TOTAL,355.7,Portugal,78.1
PT,2016,M,Y30-34,ED0-2,123.8,Portugal,78.1
PT,2016,M,Y15-19,TOTAL,285.5,Portugal,78.1
PT,2016,M,Y25-54,ED3_4,548.6,Portugal,78.1
PT,2016,M,Y20-24,ED5-8,38.4,Portugal,78.1
PT,2016,M,Y50-64,TOTAL,996.6,Portugal,78.1
PT,2016,M,Y15-39,ED5-8,286.7,Portugal,78.1
PT,2016,M,Y15-64,ED0-2,1836.7,Portugal,78.1
PT,2016,M,Y25-29,TOTAL,277.5,Portugal,78.1
PT,2016,M,Y15-19,ED3_4,49.6,Portugal,78.1
PT,2016,M,Y40-64,TOTAL,1741,Portugal,78.1
PT,2016,M,Y20-24,ED3_4,160.2,Portugal,78.1
PT,2016,M,Y15-39,TOTAL,1497,Portugal,78.1
PT,2016,M,Y55-59,TOTAL,335.2,Portugal,78.1
PT,2016,M,Y40-64,ED0-2,1149.3,Portugal,78.1
PT,2016,M,Y15-74,ED5-8,596.1,Portugal,78.1
PT,2016,M,Y50-74,ED5-8,165.2,Portugal,78.1
PT,2016,M,Y15-64,TOTAL,3237.9,Portugal,78.1
PT,2016,M,Y15-59,TOTAL,2934.2,Portugal,78.1
PT,2016,M,Y50-64,ED3_4,145.7,Portugal,78.1
PT,2016,M,Y60-64,ED5-8,32.6,Portugal,78.1
PT,2016,M,Y20-64,ED3_4,793.4,Portugal,78.1
PT,2016,M,Y25-64,ED0-2,1526.5,Portugal,78.1
PT,2016,M,Y20-64,TOTAL,2952.5,Portugal,78.1
PT,2016,M,Y25-29,ED0-2,88.1,Portugal,78.1
PT,2016,M,Y50-74,TOTAL,1494.1,Portugal,78.1
PT,2016,M,Y65-69,ED5-8,23.4,Portugal,78.1
PT,2016,M,Y25-74,ED0-2,1949,Portugal,78.1
PT,2016,M,Y40-44,ED0-2,197.8,Portugal,78.1
PT,2016,M,Y50-54,ED0-2,243.8,Portugal,78.1
PT,2016,M,Y20-24,TOTAL,272.9,Portugal,78.1
PT,2016,M,Y40-44,ED3_4,101.6,Portugal,78.1
PT,2016,M,Y60-64,ED3_4,31.3,Portugal,78.1
PT,2016,M,Y65-69,ED3_4,22.8,Portugal,78.1
PT,2016,M,Y25-49,ED5-8,392.5,Portugal,78.1
PT,2016,M,Y60-64,TOTAL,303.7,Portugal,78.1
PT,2016,M,Y50-54,ED3_4,61.2,Portugal,78.1
PT,2016,M,Y50-64,ED5-8,127.4,Portugal,78.1
PT,2016,M,Y25-49,ED3_4,487.4,Portugal,78.1
PT,2016,M,Y15-59,ED3_4,811.6,Portugal,78.1
PT,2016,M,Y40-64,ED5-8,271.5,Portugal,78.1
PT,2016,M,Y15-59,ED5-8,525.6,Portugal,78.1
PT,2016,M,Y55-64,ED0-2,479.7,Portugal,78.1
PT,2016,M,Y30-34,ED5-8,83.3,Portugal,78.1
PT,2016,M,Y15-64,ED5-8,558.3,Portugal,78.1
PT,2016,M,Y25-29,ED5-8,73.5,Portugal,78.1
PT,2016,M,Y25-74,ED3_4,670.3,Portugal,78.1
PT,2016,M,Y45-49,ED3_4,72.8,Portugal,78.1
PT,2016,M,Y25-49,TOTAL,1683,Portugal,78.1
PT,2016,M,Y25-39,ED0-2,377.3,Portugal,78.1
PT,2016,M,Y40-59,ED5-8,238.9,Portugal,78.1
PT,2016,M,Y15-24,ED5-8,38.4,Portugal,78.1
PT,2016,M,Y50-59,ED0-2,483.7,Portugal,78.1
PT,2016,M,Y65-69,TOTAL,276,Portugal,78.1
PT,2016,M,Y40-64,ED3_4,320.2,Portugal,78.1
PT,2016,M,Y25-39,ED3_4,313,Portugal,78.1
PT,2016,M,Y25-64,TOTAL,2679.6,Portugal,78.1
PT,2016,M,Y45-49,ED5-8,58.9,Portugal,78.1
PT,2016,M,Y50-59,ED3_4,114.4,Portugal,78.1
PT,2016,M,Y55-64,ED5-8,74.7,Portugal,78.1
PT,2016,M,Y35-39,ED3_4,98.6,Portugal,78.1
PT,2016,M,Y25-54,ED0-2,1046.8,Portugal,78.1
PT,2016,M,Y25-74,TOTAL,3177,Portugal,78.1
PT,2016,M,Y15-74,ED0-2,2259.2,Portugal,78.1
PT,2016,M,Y50-59,TOTAL,692.8,Portugal,78.1
PT,2016,M,Y15-39,ED3_4,522.8,Portugal,78.1
PT,2016,M,Y25-74,ED5-8,557.7,Portugal,78.1
PT,2016,M,Y25-59,ED5-8,487.2,Portugal,78.1
PT,2016,M,Y60-64,ED0-2,239.8,Portugal,78.1
PT,2016,M,Y15-39,ED0-2,687.4,Portugal,78.1
PT,2016,M,Y15-64,ED3_4,843,Portugal,78.1
PT,2016,M,Y50-54,TOTAL,357.6,Portugal,78.1
PT,2016,M,Y25-39,ED5-8,248.3,Portugal,78.1
PT,2016,M,Y15-24,ED3_4,209.8,Portugal,78.1
PT,2016,M,Y50-74,ED3_4,182.9,Portugal,78.1
PT,2016,M,Y25-59,ED3_4,601.8,Portugal,78.1
PT,2016,M,Y25-49,ED0-2,803,Portugal,78.1
PT,2016,M,Y55-59,ED0-2,239.9,Portugal,78.1
PT,2016,M,Y30-34,TOTAL,305.4,Portugal,78.1
PT,2016,M,Y35-39,ED5-8,91.6,Portugal,78.1
PT,2016,M,Y40-44,ED5-8,85.3,Portugal,78.1
PT,2016,M,Y40-59,TOTAL,1437.2,Portugal,78.1
PT,2016,M,Y25-59,ED0-2,1286.7,Portugal,78.1
PT,2016,M,Y40-44,TOTAL,384.7,Portugal,78.1
PT,2016,M,Y25-54,ED5-8,445.2,Portugal,78.1
PT,2016,M,Y15-19,ED0-2,235.9,Portugal,78.1
PT,2016,M,Y40-59,ED0-2,909.5,Portugal,78.1
PT,2016,M,Y25-64,ED5-8,519.9,Portugal,78.1
PT,2016,M,Y20-64,ED5-8,558.3,Portugal,78.1
PT,2016,M,Y50-64,ED0-2,723.5,Portugal,78.1
PT,2017,F,Y15-24,TOTAL,537.1,Portugal,84.6
PT,2017,F,Y25-59,ED3_4,655.6,Portugal,84.6
PT,2017,F,Y50-59,ED3_4,138,Portugal,84.6
PT,2017,F,Y60-64,TOTAL,350.8,Portugal,84.6
PT,2017,F,Y25-64,TOTAL,2905.8,Portugal,84.6
PT,2017,F,Y40-59,ED5-8,374.3,Portugal,84.6
PT,2017,F,Y15-59,TOTAL,3092.1,Portugal,84.6
PT,2017,F,Y25-39,ED0-2,245.1,Portugal,84.6
PT,2017,F,Y40-64,TOTAL,1950.8,Portugal,84.6
PT,2017,F,Y15-39,ED5-8,474.1,Portugal,84.6
PT,2017,F,Y20-24,TOTAL,265.1,Portugal,84.6
PT,2017,F,Y40-44,ED5-8,139.3,Portugal,84.6
PT,2017,F,Y15-19,TOTAL,272,Portugal,84.6
PT,2017,F,Y25-54,ED0-2,862,Portugal,84.6
PT,2017,F,Y25-39,TOTAL,955,Portugal,84.6
PT,2017,F,Y55-64,ED3_4,95.9,Portugal,84.6
PT,2017,F,Y25-49,TOTAL,1777.5,Portugal,84.6
PT,2017,F,Y15-64,ED0-2,1634.4,Portugal,84.6
PT,2017,F,Y40-59,ED0-2,878.5,Portugal,84.6
PT,2017,F,Y25-74,ED5-8,885.6,Portugal,84.6
PT,2017,F,Y15-64,ED5-8,899.8,Portugal,84.6
PT,2017,F,Y50-54,TOTAL,397.7,Portugal,84.6
PT,2017,F,Y25-49,ED3_4,517.6,Portugal,84.6
PT,2017,F,Y60-64,ED3_4,33.7,Portugal,84.6
PT,2017,F,Y25-64,ED3_4,689.3,Portugal,84.6
PT,2017,F,Y25-74,ED3_4,719.6,Portugal,84.6
PT,2017,F,Y40-64,ED5-8,425.7,Portugal,84.6
PT,2017,F,Y65-69,ED3_4,20.6,Portugal,84.6
PT,2017,F,Y25-49,ED5-8,642.5,Portugal,84.6
PT,2017,F,Y15-59,ED5-8,848.3,Portugal,84.6
PT,2017,F,Y20-64,ED0-2,1433.1,Portugal,84.6
PT,2017,F,Y20-24,ED5-8,72.4,Portugal,84.6
PT,2017,F,Y15-24,ED5-8,72.5,Portugal,84.6
PT,2017,F,Y15-39,ED3_4,527.7,Portugal,84.6
PT,2017,F,Y50-59,TOTAL,777.5,Portugal,84.6
PT,2017,F,Y15-19,ED0-2,201.3,Portugal,84.6
